14,19,12,31,7,,,,,,,,,,,,,,,,,,
14,18,6,19,12,,,,,,,,,,,,,,,,,,
20,7,24,20,26,24,18,,,,,,,,,,,,,,,,
33,3,12,31,6,6,18,,,,,,,,,,,,,,,,
12,20,12,6,19,28,24,26,3,7,2,,,,,,,,,,,,
33,11,26,29,18,,,,,,,,,,,,,,,,,,
18,30,18,27,2,12,6,3,12,,,,,,,,,,,,,,
6,18,30,14,6,18,30,19,3,11,26,12,,,,,,,,,,,
18,30,13,30,7,6,19,13,6,6,14,,,,,,,,,,,,
14,3,7,12,29,12,12,31,29,28,6,19,7,12,,,,,,,,,
18,20,30,20,29,3,12,6,19,13,1,3,31,19,12,14,,,,,,,
7,12,18,30,20,30,14,12,,,,,,,,,,,,,,,
18,27,20,28,24,26,18,26,,,,,,,,,,,,,,,
18,27,18,27,28,3,7,12,,,,,,,,,,,,,,,
18,30,18,30,20,20,6,18,,,,,,,,,,,,,,,
6,18,30,20,28,24,26,3,9,12,24,26,6,19,12,,,,,,,,
18,11,26,7,12,6,3,12,28,12,13,,,,,,,,,,,,
14,18,30,6,20,14,11,26,3,12,24,18,6,3,12,13,,,,,,,
6,18,30,18,11,26,6,1,26,6,18,24,26,33,13,24,26,29,,,,,
14,19,12,3,30,3,13,32,18,30,7,12,12,6,,,,,,,,,
18,11,20,26,3,12,12,-1,12,12,,,,,,,,,,,,,
19,12,31,14,1,18,31,7,,,,,,,,,,,,,,,
14,18,30,6,18,30,3,13,,,,,,,,,,,,,,,
18,27,19,12,24,3,7,12,,,,,,,,,,,,,,,
33,11,18,26,24,26,3,12,,,,,,,,,,,,,,,
36,18,30,3,12,6,3,13,3,12,,,,,,,,,,,,,
26,6,3,7,12,31,29,6,3,12,18,11,20,26,24,20,26,29,,,,,
6,18,30,3,13,30,12,18,,,,,,,,,,,,,,,
14,12,31,7,3,12,1,6,9,18,30,28,18,12,,,,,,,,,
18,11,26,12,35,18,30,20,,,,,,,,,,,,,,,
36,18,28,3,7,12,,,,,,,,,,,,,,,,,
18,30,29,12,13,,,,,,,,,,,,,,,,,,
14,18,30,6,18,30,3,7,13,,,,,,,,,,,,,,
14,14,14,14,1,18,11,26,,,,,,,,,,,,,,,
12,27,18,30,6,18,30,3,7,13,,,,,,,,,,,,,
13,1,13,30,7,12,26,,,,,,,,,,,,,,,,
6,3,14,14,18,11,20,26,7,13,,,,,,,,,,,,,
20,33,18,31,,,,,,,,,,,,,,,,,,,
20,3,9,6,19,13,,,,,,,,,,,,,,,,,
18,11,20,26,7,24,26,12,17,12,,,,,,,,,,,,,
6,18,30,3,12,7,18,11,26,19,9,,,,,,,,,,,,
18,30,20,7,32,2,6,18,31,24,26,,,,,,,,,,,,
20,20,18,30,18,30,3,12,,,,,,,,,,,,,,,
14,18,20,6,,,,,,,,,,,,,,,,,,,
18,30,29,6,20,29,13,3,19,12,,,,,,,,,,,,,
1,18,30,20,29,,,,,,,,,,,,,,,,,,
4,30,24,26,7,13,7,13,7,7,13,20,29,6,18,6,3,12,,,,,
14,18,27,3,7,13,,,,,,,,,,,,,,,,,
1,35,30,18,26,24,26,18,,,,,,,,,,,,,,,
35,30,18,33,-1,27,24,26,13,8,24,19,12,,,,,,,,,,
33,20,31,19,13,11,26,33,18,20,30,,,,,,,,,,,,
18,30,20,26,33,18,30,6,13,,,,,,,,,,,,,,
1,6,18,30,20,29,6,3,18,30,29,6,18,,,,,,,,,,
33,11,26,3,12,12,6,7,13,6,20,18,,,,,,,,,,,
6,18,30,13,6,3,13,18,31,20,26,18,3,12,,,,,,,,,
6,18,30,20,6,3,12,18,31,20,26,18,7,,,,,,,,,,
6,18,30,1,30,20,26,12,18,31,20,26,18,3,12,,,,,,,,
1,33,11,18,26,,,,,,,,,,,,,,,,,,
1,35,27,35,24,26,1,33,24,26,1,35,24,26,18,30,20,,,,,,
12,31,6,19,14,,,,,,,,,,,,,,,,,,
12,13,32,18,27,18,6,12,,,,,,,,,,,,,,,
18,30,20,14,1,19,7,13,6,7,12,30,29,19,12,6,18,,,,,,
14,18,27,18,3,12,,,,,,,,,,,,,,,,,
18,30,7,12,3,13,28,29,6,14,14,,,,,,,,,,,,
18,27,3,13,6,3,12,20,18,27,24,26,,,,,,,,,,,
18,27,6,3,12,,,,,,,,,,,,,,,,,,
18,11,20,26,3,12,6,18,24,18,,,,,,,,,,,,,
1,12,18,3,12,27,3,12,6,29,29,29,13,,,,,,,,,,
18,27,18,6,3,,,,,,,,,,,,,,,,,,
14,18,11,20,26,24,18,20,33,18,27,24,18,,,,,,,,,,
14,17,20,30,18,27,3,12,6,12,12,,,,,,,,,,,,
1,12,31,18,11,26,7,24,26,20,20,30,,,,,,,,,,,
6,14,14,27,20,18,30,18,11,26,,,,,,,,,,,,,
18,27,23,24,3,12,12,3,12,,,,,,,,,,,,,,
18,11,26,28,12,13,6,20,6,,,,,,,,,,,,,,
18,11,26,18,26,35,31,3,7,12,1,18,31,6,7,12,11,26,8,,,,
33,12,11,18,26,,,,,,,,,,,,,,,,,,
35,20,31,3,7,6,18,,,,,,,,,,,,,,,,
18,30,20,29,12,20,,,,,,,,,,,,,,,,,
14,18,6,28,6,14,12,12,,,,,,,,,,,,,,,
6,14,14,15,14,13,30,19,12,-1,19,20,12,,,,,,,,,,
20,18,6,3,7,12,,,,,,,,,,,,,,,,,
6,31,12,6,19,12,1,33,,,,,,,,,,,,,,,
18,27,3,20,7,12,,,,,,,,,,,,,,,,,
18,27,24,26,19,29,12,6,14,,,,,,,,,,,,,,
36,18,20,30,19,12,14,1,19,12,14,,,,,,,,,,,,
6,18,27,3,12,6,12,6,18,,,,,,,,,,,,,,
18,27,29,6,19,12,12,,,,,,,,,,,,,,,,
35,30,18,26,24,26,18,24,14,17,6,12,,,,,,,,,,,
13,18,27,,,,,,,,,,,,,,,,,,,,
18,27,20,28,6,18,,,,,,,,,,,,,,,,,
18,30,20,7,18,27,23,,,,,,,,,,,,,,,,
18,30,20,7,24,26,6,19,12,,,,,,,,,,,,,,
18,11,26,18,6,19,13,,,,,,,,,,,,,,,,
36,18,26,29,,,,,,,,,,,,,,,,,,,
18,30,18,27,20,28,7,13,,,,,,,,,,,,,,,
36,18,30,18,33,12,3,13,11,26,6,,,,,,,,,,,,
35,30,18,30,3,7,,,,,,,,,,,,,,,,,
18,27,3,7,7,13,6,3,12,1,3,7,12,6,3,12,,,,,,,
6,30,18,20,28,6,28,3,12,6,14,,,,,,,,,,,,
36,20,26,18,11,20,26,12,6,3,13,1,,,,,,,,,,,
1,19,12,12,,,,,,,,,,,,,,,,,,,
36,18,30,24,26,24,3,6,3,12,13,,,,,,,,,,,,
18,11,26,33,18,30,29,,,,,,,,,,,,,,,,
14,18,30,33,6,19,12,13,18,,,,,,,,,,,,,,
36,18,26,7,3,12,6,14,15,1,14,6,3,7,13,,,,,,,,
18,31,12,6,18,24,26,,,,,,,,,,,,,,,,
14,3,12,18,11,26,1,6,18,11,20,26,18,18,11,26,18,7,12,,,,
14,13,11,20,26,24,26,19,12,6,18,,,,,,,,,,,,
18,11,26,3,7,12,3,12,,,,,,,,,,,,,,,
1,18,11,26,18,11,26,7,18,27,18,,,,,,,,,,,,
18,30,18,30,28,6,12,,,,,,,,,,,,,,,,
18,30,20,26,6,3,7,13,,,,,,,,,,,,,,,
18,30,18,11,26,18,1,18,30,20,24,28,19,12,6,3,12,12,,,,,
14,12,18,30,18,20,6,18,31,6,,,,,,,,,,,,,
3,11,26,18,24,3,12,,,,,,,,,,,,,,,,
18,30,29,3,7,13,,,,,,,,,,,,,,,,,
18,30,2,29,6,7,13,12,6,14,14,,,,,,,,,,,,
14,18,30,6,3,13,28,23,,,,,,,,,,,,,,,
36,18,26,12,6,14,17,12,6,,,,,,,,,,,,,,
14,19,12,12,12,12,3,12,24,3,12,27,12,24,26,6,7,12,13,,,,
13,18,11,26,6,18,24,26,3,13,31,,,,,,,,,,,,
20,11,18,26,6,14,14,24,26,19,13,20,,,,,,,,,,,
20,18,31,6,9,6,19,12,,,,,,,,,,,,,,,
14,18,30,12,20,20,26,6,19,13,,,,,,,,,,,,,
14,12,30,18,30,13,20,3,12,6,3,12,,,,,,,,,,,
18,30,3,12,12,,,,,,,,,,,,,,,,,,
36,18,26,2,,,,,,,,,,,,,,,,,,,
18,30,3,7,14,12,,,,,,,,,,,,,,,,,
18,30,3,6,3,12,31,23,12,,,,,,,,,,,,,,
20,7,18,30,20,26,3,12,6,3,14,14,,,,,,,,,,,
18,30,18,20,27,3,12,13,6,,,,,,,,,,,,,,
18,31,20,20,6,19,12,20,20,,,,,,,,,,,,,,
6,20,18,31,28,6,12,1,12,6,13,6,14,1,14,,,,,,,,
6,3,12,30,18,29,14,17,12,3,7,2,13,,,,,,,,,,
18,27,3,20,29,12,,,,,,,,,,,,,,,,,
35,27,18,7,12,,,,,,,,,,,,,,,,,,
14,17,14,12,6,12,31,6,6,18,,,,,,,,,,,,,
18,11,26,28,3,12,,,,,,,,,,,,,,,,,
20,30,18,30,12,6,3,7,12,,,,,,,,,,,,,,
18,30,19,12,31,20,,,,,,,,,,,,,,,,,
33,30,18,26,24,26,20,,,,,,,,,,,,,,,,
36,18,26,6,14,6,3,14,6,3,,,,,,,,,,,,,
18,27,6,7,27,20,18,,,,,,,,,,,,,,,,
36,20,26,20,6,18,6,18,11,20,26,,,,,,,,,,,,
36,20,26,7,18,3,,,,,,,,,,,,,,,,,
20,30,18,3,12,12,,,,,,,,,,,,,,,,,
6,6,18,30,28,24,26,3,12,17,12,6,17,3,12,24,26,18,,,,,
3,18,35,24,26,1,18,11,26,6,3,7,1,12,12,3,12,,,,,,
3,12,35,18,30,18,18,30,3,12,20,1,18,30,19,13,,,,,,,
3,13,6,11,26,6,13,30,19,13,,,,,,,,,,,,,
6,19,12,12,6,12,12,6,19,12,1,26,24,3,12,35,18,30,13,,,,
14,24,20,7,12,7,6,3,12,12,1,12,6,6,19,29,,,,,,,
7,18,3,12,6,18,30,3,13,,,,,,,,,,,,,,
12,27,24,19,7,12,,,,,,,,,,,,,,,,,
20,18,11,26,7,24,26,18,6,29,6,12,,,,,,,,,,,
18,31,19,12,,,,,,,,,,,,,,,,,,,
18,27,18,3,12,1,20,31,3,12,,,,,,,,,,,,,
3,12,6,12,31,28,6,28,19,12,13,,,,,,,,,,,,
18,20,31,3,12,20,1,13,24,26,18,1,18,30,3,7,29,12,,,,,
36,18,30,24,12,12,12,,,,,,,,,,,,,,,,
36,18,26,3,12,6,12,13,,,,,,,,,,,,,,,
3,11,26,20,7,6,19,12,,,,,,,,,,,,,,,
18,30,18,30,6,19,12,6,12,18,30,33,18,30,24,26,20,6,,,,,
18,30,18,31,28,18,27,,,,,,,,,,,,,,,,
18,30,28,19,12,27,20,20,29,,,,,,,,,,,,,,
18,27,3,7,12,6,3,7,12,12,18,11,26,7,12,,,,,,,,
14,18,30,35,18,30,24,26,6,,,,,,,,,,,,,,
7,6,3,20,20,20,28,6,1,18,,,,,,,,,,,,,
18,27,19,12,7,12,6,12,,,,,,,,,,,,,,,
14,27,35,18,30,3,12,,,,,,,,,,,,,,,,
18,30,18,11,20,26,6,12,12,,,,,,,,,,,,,,
6,12,18,27,3,12,35,18,27,29,,,,,,,,,,,,,
6,18,30,24,26,7,18,30,3,12,,,,,,,,,,,,,
6,3,12,6,3,12,18,27,7,1,27,3,12,,,,,,,,,,
14,27,19,12,18,27,20,26,19,12,,,,,,,,,,,,,
14,27,14,18,27,20,26,3,12,6,6,18,,,,,,,,,,,
3,12,6,3,12,31,29,1,18,31,7,12,24,12,33,13,18,6,,,,,
14,18,27,20,29,18,20,20,20,,,,,,,,,,,,,,
20,35,18,30,19,13,18,11,20,26,3,12,24,3,7,13,,,,,,,
36,18,27,3,12,6,7,14,12,,,,,,,,,,,,,,
36,18,26,29,3,23,6,18,,,,,,,,,,,,,,,
6,7,18,11,26,24,26,14,,,,,,,,,,,,,,,
6,18,27,3,7,12,35,18,27,19,12,7,12,,,,,,,,,,
33,-1,3,12,24,19,12,20,,,,,,,,,,,,,,,
20,27,19,7,12,,,,,,,,,,,,,,,,,,
3,12,11,26,6,19,12,6,14,,,,,,,,,,,,,,
18,11,26,18,20,,,,,,,,,,,,,,,,,,
18,11,26,23,3,7,6,18,30,20,13,,,,,,,,,,,,
6,3,12,6,19,13,6,3,1,,,,,,,,,,,,,,
6,20,6,18,30,6,12,18,20,,,,,,,,,,,,,,
18,30,20,26,20,29,6,18,,,,,,,,,,,,,,,
18,11,26,3,7,12,1,3,7,12,,,,,,,,,,,,,
18,27,18,11,26,3,24,12,,,,,,,,,,,,,,,
36,18,27,,,,,,,,,,,,,,,,,,,,
18,30,18,31,11,26,18,,,,,,,,,,,,,,,,
18,30,20,29,18,2,6,12,,,,,,,,,,,,,,,
36,3,7,12,1,12,24,18,20,,,,,,,,,,,,,,
20,24,26,18,6,1,18,27,28,6,18,27,13,18,11,26,28,24,26,,,,
14,18,11,26,24,26,23,14,14,14,6,3,13,,,,,,,,,,
18,11,26,14,14,6,7,,,,,,,,,,,,,,,,
14,18,20,26,6,12,,,,,,,,,,,,,,,,,
36,18,20,29,24,14,1,14,14,14,14,6,12,18,30,19,12,6,14,,,,
1,3,18,30,20,1,26,20,29,3,12,,,,,,,,,,,,
18,30,20,26,3,12,13,30,18,,,,,,,,,,,,,,
18,27,3,12,6,7,11,26,3,13,,,,,,,,,,,,,
18,30,24,26,23,3,12,3,12,,,,,,,,,,,,,,
20,30,18,30,24,26,3,12,6,12,24,26,23,3,12,,,,,,,,
18,30,3,12,6,18,12,,,,,,,,,,,,,,,,
35,7,30,18,20,,,,,,,,,,,,,,,,,,
25,20,18,30,18,11,26,12,12,,,,,,,,,,,,,,
14,24,19,14,,,,,,,,,,,,,,,,,,,
14,14,14,30,20,6,6,12,1,26,20,29,7,24,26,12,13,27,,,,,
36,18,26,35,18,11,26,20,,,,,,,,,,,,,,,
18,30,20,24,28,18,,,,,,,,,,,,,,,,,
18,30,18,27,3,7,12,,,,,,,,,,,,,,,,
18,27,3,12,13,27,7,,,,,,,,,,,,,,,,
14,24,26,33,12,6,12,14,31,1,18,27,20,26,7,14,,,,,,,
14,24,26,18,20,,,,,,,,,,,,,,,,,,
18,20,30,24,26,3,7,13,,,,,,,,,,,,,,,
6,3,12,18,30,7,6,18,11,26,6,3,7,12,6,3,12,12,,,,,
14,24,18,20,14,,,,,,,,,,,,,,,,,,
20,31,19,12,6,14,,,,,,,,,,,,,,,,,
18,30,18,24,20,,,,,,,,,,,,,,,,,,
14,14,14,1,3,15,30,19,7,12,6,14,,,,,,,,,,,
18,30,3,14,12,6,12,12,,,,,,,,,,,,,,,
35,30,19,13,,,,,,,,,,,,,,,,,,,
14,14,14,14,27,20,28,6,3,,,,,,,,,,,,,,
18,20,30,18,31,3,12,12,1,20,7,,,,,,,,,,,,
18,30,18,11,26,18,,,,,,,,,,,,,,,,,
18,30,6,18,27,24,26,19,12,6,14,18,11,26,7,,,,,,,,
20,31,6,14,27,3,19,12,6,18,27,18,3,12,32,31,20,29,,,,,
33,31,19,12,,,,,,,,,,,,,,,,,,,
18,30,3,12,6,18,30,18,3,7,12,1,18,30,29,6,14,17,12,,,,
18,11,26,18,3,7,6,12,,,,,,,,,,,,,,,
3,1,6,18,20,6,3,12,14,13,28,24,26,3,18,11,26,18,26,,,,
18,11,26,19,7,24,26,3,,,,,,,,,,,,,,,
12,20,7,1,6,18,30,7,3,1,30,3,12,11,18,26,7,18,20,,,,
18,30,7,19,12,31,20,29,,,,,,,,,,,,,,,
6,6,14,18,30,20,13,11,26,6,3,9,,,,,,,,,,,
18,20,30,6,18,14,,,,,,,,,,,,,,,,,
20,18,31,6,6,18,30,16,29,6,3,9,,,,,,,,,,,
18,30,7,18,27,18,31,20,7,24,26,6,18,1,19,12,,,,,,,
18,31,20,7,1,18,30,6,20,12,,,,,,,,,,,,,
18,30,18,30,28,12,6,19,12,,,,,,,,,,,,,,
6,18,30,19,12,18,11,26,24,26,18,3,12,,,,,,,,,,
18,30,18,27,20,26,3,12,,,,,,,,,,,,,,,
18,31,6,12,31,6,19,12,,,,,,,,,,,,,,,
3,12,18,30,8,24,3,14,14,12,,,,,,,,,,,,,
14,30,18,20,6,14,,,,,,,,,,,,,,,,,
6,18,30,6,3,12,20,18,20,30,20,26,,,,,,,,,,,
20,18,30,1,12,6,13,,,,,,,,,,,,,,,,
18,30,28,18,,,,,,,,,,,,,,,,,,,
18,30,28,20,20,7,6,18,30,28,24,26,3,12,6,6,14,,,,,,
18,31,19,12,6,12,,,,,,,,,,,,,,,,,
18,30,14,1,3,30,19,13,,,,,,,,,,,,,,,
18,30,3,7,12,,,,,,,,,,,,,,,,,,
28,6,12,18,30,3,14,1,19,19,7,12,,,,,,,,,,,
18,19,3,12,6,3,14,,,,,,,,,,,,,,,,
18,30,18,27,3,14,,,,,,,,,,,,,,,,,
20,18,30,29,6,3,12,7,6,12,,,,,,,,,,,,,
18,30,20,29,12,,,,,,,,,,,,,,,,,,
3,13,28,6,18,30,29,6,19,13,,,,,,,,,,,,,
18,30,28,24,26,6,,,,,,,,,,,,,,,,,
3,20,11,26,18,1,18,30,20,7,24,26,3,12,12,,,,,,,,
18,30,7,6,3,12,,,,,,,,,,,,,,,,,
18,30,20,,,,,,,,,,,,,,,,,,,,
18,30,7,,,,,,,,,,,,,,,,,,,,
18,30,7,3,12,,,,,,,,,,,,,,,,,,
18,30,20,26,,,,,,,,,,,,,,,,,,,
18,30,7,,,,,,,,,,,,,,,,,,,,
18,30,20,3,12,,,,,,,,,,,,,,,,,,
18,30,7,3,12,12,,,,,,,,,,,,,,,,,
18,30,3,14,,,,,,,,,,,,,,,,,,,
18,30,6,18,31,3,7,,,,,,,,,,,,,,,,
18,30,3,14,6,3,12,,,,,,,,,,,,,,,,
18,30,3,12,12,6,3,12,,,,,,,,,,,,,,,
18,30,24,35,3,13,30,35,3,12,20,31,3,12,,,,,,,,,
18,30,18,,,,,,,,,,,,,,,,,,,,
18,30,20,7,,,,,,,,,,,,,,,,,,,
18,30,23,6,3,12,28,1,28,14,,,,,,,,,,,,,
3,13,6,3,12,12,18,,,,,,,,,,,,,,,,
19,7,31,29,6,19,12,,,,,,,,,,,,,,,,
20,18,31,18,11,20,26,3,14,12,6,19,7,,,,,,,,,,
19,12,6,19,12,1,12,13,31,6,3,7,12,6,3,7,12,12,,,,,
18,30,18,18,31,3,12,,,,,,,,,,,,,,,,
18,30,18,18,11,20,26,6,,,,,,,,,,,,,,,
18,31,18,,,,,,,,,,,,,,,,,,,,
18,30,18,31,20,29,6,3,14,1,14,13,,,,,,,,,,,
18,30,29,,,,,,,,,,,,,,,,,,,,
18,30,7,,,,,,,,,,,,,,,,,,,,
36,18,26,28,3,12,6,18,,,,,,,,,,,,,,,
18,30,18,30,28,24,3,12,1,18,30,20,28,20,,,,,,,,,
18,30,6,3,12,24,26,3,12,33,31,20,28,18,,,,,,,,,
18,30,6,3,7,12,6,13,1,12,20,,,,,,,,,,,,
18,30,28,6,3,20,12,,,,,,,,,,,,,,,,
18,30,7,3,12,6,14,14,,,,,,,,,,,,,,,
6,19,12,24,26,3,12,18,30,29,19,13,,,,,,,,,,,
18,30,3,12,12,,,,,,,,,,,,,,,,,,
18,11,20,26,19,13,,,,,,,,,,,,,,,,,
18,30,7,,,,,,,,,,,,,,,,,,,,
18,30,18,24,26,23,,,,,,,,,,,,,,,,,
18,30,20,7,18,30,28,1,28,,,,,,,,,,,,,,
18,30,3,12,12,27,6,19,12,12,,,,,,,,,,,,,
18,30,6,18,11,26,6,3,12,6,14,,,,,,,,,,,,
18,30,3,12,,,,,,,,,,,,,,,,,,,
18,30,19,12,6,3,12,17,12,,,,,,,,,,,,,,
18,30,20,7,24,12,19,12,,,,,,,,,,,,,,,
18,30,7,,,,,,,,,,,,,,,,,,,,
18,30,24,19,12,,,,,,,,,,,,,,,,,,
14,11,20,26,18,6,,,,,,,,,,,,,,,,,
18,30,20,26,6,19,13,6,3,12,,,,,,,,,,,,,
3,12,31,18,6,,,,,,,,,,,,,,,,,,
18,30,3,28,12,6,19,12,,,,,,,,,,,,,,,
9,6,3,12,13,6,18,30,29,,,,,,,,,,,,,,
6,18,30,3,12,18,11,26,,,,,,,,,,,,,,,
6,20,6,3,14,14,14,30,18,30,3,20,7,12,,,,,,,,,
6,12,18,30,24,26,6,14,6,20,,,,,,,,,,,,,
3,31,29,3,7,12,6,12,12,20,18,30,19,13,30,20,7,,,,,,
18,11,26,28,6,3,12,20,,,,,,,,,,,,,,,
18,20,30,35,24,7,,,,,,,,,,,,,,,,,
18,30,20,26,19,12,-1,,,,,,,,,,,,,,,,
33,31,18,,,,,,,,,,,,,,,,,,,,
36,18,26,33,18,27,1,33,12,18,27,,,,,,,,,,,,
14,18,30,6,18,31,30,7,,,,,,,,,,,,,,,
35,3,12,31,6,3,12,18,31,,,,,,,,,,,,,,
25,20,18,30,24,26,19,13,6,6,18,11,,,,,,,,,,,
14,14,14,27,7,24,26,6,18,3,12,,,,,,,,,,,,
14,18,6,28,19,12,12,,,,,,,,,,,,,,,,
3,12,6,13,18,20,,,,,,,,,,,,,,,,,
14,14,14,18,1,14,12,30,18,3,7,12,6,3,12,6,6,14,,,,,
14,14,14,30,18,12,,,,,,,,,,,,,,,,,
14,27,18,11,20,26,18,3,12,,,,,,,,,,,,,,
18,30,3,20,7,12,13,6,19,12,,,,,,,,,,,,,
14,14,14,18,1,14,6,24,26,18,6,12,6,14,1,14,12,12,,,,,
35,30,13,28,6,18,31,,,,,,,,,,,,,,,,
36,18,30,18,3,12,6,3,,,,,,,,,,,,,,,
18,30,12,24,26,20,,,,,,,,,,,,,,,,,
18,30,3,31,28,20,6,3,12,12,,,,,,,,,,,,,
18,27,19,12,12,6,3,15,,,,,,,,,,,,,,,
18,30,28,31,28,20,6,14,,,,,,,,,,,,,,,
18,30,20,28,3,12,23,20,6,15,,,,,,,,,,,,,
18,11,26,24,26,14,1,3,15,12,,,,,,,,,,,,,
18,30,12,6,12,,,,,,,,,,,,,,,,,,
14,18,30,20,29,7,24,26,12,6,,,,,,,,,,,,,
3,12,13,30,20,29,18,20,,,,,,,,,,,,,,,
6,14,14,27,20,26,6,6,19,7,12,18,27,18,11,26,20,,,,,,
14,1,18,30,3,7,12,,,,,,,,,,,,,,,,
18,31,26,18,26,,,,,,,,,,,,,,,,,,
18,30,3,7,12,1,3,7,12,,,,,,,,,,,,,,
3,7,12,31,6,18,27,18,6,12,12,,,,,,,,,,,,
9,13,1,18,30,18,1,13,30,3,12,1,12,12,,,,,,,,,
14,18,6,18,30,13,6,3,12,12,,,,,,,,,,,,,
32,27,30,18,26,24,26,23,,,,,,,,,,,,,,,
20,30,18,30,,,,,,,,,,,,,,,,,,,
18,11,26,18,4,,,,,,,,,,,,,,,,,,
18,30,3,13,30,28,3,13,24,12,18,,,,,,,,,,,,
33,27,18,30,,,,,,,,,,,,,,,,,,,
7,18,3,12,12,,,,,,,,,,,,,,,,,,
18,27,19,12,,,,,,,,,,,,,,,,,,,
13,6,28,18,6,14,12,,,,,,,,,,,,,,,,
14,1,18,20,30,19,12,,,,,,,,,,,,,,,,
18,30,18,30,28,14,6,,,,,,,,,,,,,,,,
35,7,12,13,30,18,26,29,,,,,,,,,,,,,,,
12,18,27,19,12,,,,,,,,,,,,,,,,,,
18,11,20,20,26,6,3,12,6,14,12,,,,,,,,,,,,
18,11,26,12,7,12,-1,,,,,,,,,,,,,,,,
14,18,20,29,3,2,7,,,,,,,,,,,,,,,,
3,18,30,30,3,12,1,12,12,12,13,,,,,,,,,,,,
18,11,20,26,18,30,7,,,,,,,,,,,,,,,,
18,30,18,11,20,26,3,12,,,,,,,,,,,,,,,
6,3,8,12,27,6,14,14,1,18,11,26,29,24,26,18,6,14,,,,,
14,18,18,11,26,18,26,35,18,11,26,,,,,,,,,,,,
18,20,11,20,26,19,13,,,,,,,,,,,,,,,,
14,14,14,12,12,3,13,6,6,18,,,,,,,,,,,,,
35,11,18,26,,,,,,,,,,,,,,,,,,,
13,30,28,20,1,18,30,28,18,7,6,7,,,,,,,,,,,
18,30,18,30,18,20,20,1,18,27,18,11,26,7,,,,,,,,,
14,13,30,28,20,6,18,,,,,,,,,,,,,,,,
18,27,18,27,18,27,29,,,,,,,,,,,,,,,,
18,27,7,31,20,3,14,7,12,,,,,,,,,,,,,,
14,3,2,6,18,6,14,,,,,,,,,,,,,,,,
13,27,24,18,,,,,,,,,,,,,,,,,,,
18,30,23,12,28,7,14,20,18,11,20,26,20,24,3,12,14,12,12,,,,
36,18,30,24,26,12,,,,,,,,,,,,,,,,,
14,30,18,26,24,26,12,28,18,30,23,24,18,6,12,,,,,,,,
18,11,20,26,3,2,6,18,6,14,,,,,,,,,,,,,
3,12,32,18,27,13,14,12,1,13,6,7,7,7,7,12,13,,,,,,
2,8,12,-1,33,30,18,26,6,14,,,,,,,,,,,,,
14,18,11,26,3,29,12,12,,,,,,,,,,,,,,,
18,27,14,,,,,,,,,,,,,,,,,,,,
18,11,26,20,,,,,,,,,,,,,,,,,,,
6,12,18,30,6,18,11,26,7,1,6,20,35,18,11,26,7,24,26,,,,
12,27,24,12,18,30,29,1,11,26,7,,,,,,,,,,,,
14,14,14,14,18,6,3,12,,,,,,,,,,,,,,,
18,30,7,18,11,26,20,,,,,,,,,,,,,,,,
14,6,12,1,18,11,26,18,6,19,12,,,,,,,,,,,,
18,11,26,12,18,30,20,26,18,26,,,,,,,,,,,,,
6,18,30,19,12,6,12,12,18,,,,,,,,,,,,,,
18,11,26,6,18,24,26,,,,,,,,,,,,,,,,
36,18,30,14,14,1,14,24,26,,,,,,,,,,,,,,
18,11,26,20,6,18,11,20,,,,,,,,,,,,,,,
14,18,27,3,7,12,,,,,,,,,,,,,,,,,
18,27,3,12,24,26,7,6,18,1,14,,,,,,,,,,,,
6,18,30,23,6,14,14,18,11,26,6,14,12,1,14,6,18,30,18,,,,
18,30,20,26,18,30,20,29,3,12,,,,,,,,,,,,,
12,18,20,3,12,6,14,,,,,,,,,,,,,,,,
18,11,20,26,23,3,7,13,6,18,,,,,,,,,,,,,
18,11,26,7,24,26,18,,,,,,,,,,,,,,,,
3,11,26,3,12,6,18,24,26,24,26,18,1,24,26,6,3,7,12,,,,
6,18,30,20,3,29,12,18,11,26,3,12,,,,,,,,,,,
14,3,12,2,18,30,11,26,9,,,,,,,,,,,,,,
14,14,14,1,14,11,20,26,18,14,12,,,,,,,,,,,,
14,27,13,14,1,18,27,24,26,3,12,12,,,,,,,,,,,
18,31,23,24,18,,,,,,,,,,,,,,,,,,
18,20,27,24,26,7,18,27,20,6,,,,,,,,,,,,,
18,30,6,7,31,29,,,,,,,,,,,,,,,,,
14,14,14,14,31,7,24,26,6,18,,,,,,,,,,,,,
6,14,18,11,26,28,14,17,12,12,,,,,,,,,,,,,
18,30,28,20,24,18,,,,,,,,,,,,,,,,,
35,31,3,12,28,18,23,4,,,,,,,,,,,,,,,
18,27,7,24,26,6,18,,,,,,,,,,,,,,,,
14,3,31,20,6,18,1,14,,,,,,,,,,,,,,,
18,30,24,26,18,6,3,7,13,,,,,,,,,,,,,,
18,30,29,13,6,14,17,14,14,,,,,,,,,,,,,,
14,11,26,29,6,18,,,,,,,,,,,,,,,,,
14,14,14,30,29,6,18,11,26,20,24,26,20,,,,,,,,,,
18,30,18,30,20,26,28,29,,,,,,,,,,,,,,,
18,30,20,26,35,18,11,26,28,,,,,,,,,,,,,,
20,18,30,3,12,24,26,12,6,19,12,,,,,,,,,,,,
18,11,26,6,18,27,1,26,18,26,,,,,,,,,,,,,
6,3,2,-1,18,30,14,31,8,,,,,,,,,,,,,,
6,12,12,31,21,6,3,12,18,31,29,,,,,,,,,,,,
